p=<26512,35723,6975>, v=<-3,-33,11>, a=<-1,0,0>
p=<-3238,12167,-5922>, v=<37,16,36>, a=<-2,-4,1>
p=<20513,2938,-18719>, v=<-24,-2,4>, a=<0,-4,-3>
p=<25985,-9755,-49105>, v=<-32,36,-40>, a=<-3,-5,-1>
p=<16969,-36350,-10520>, v=<-15,29,6>, a=<-4,2,-2>
p=<28865,-4071,21323>, v=<-3,28,-44>, a=<2,1,-3>
p=<-22130,-49588,10645>, v=<-25,-5,-18>, a=<0,4,4>
p=<-39982,-24985,-33092>, v=<3,-18,-1>, a=<-3,2,-5>
p=<7269,31293,2437>, v=<-40,13,-6>, a=<-5,-2,2>
p=<26063,-19689,-14044>, v=<-34,-48,19>, a=<3,-4,-4>
p=<26022,-29373,-47215>, v=<-9,-23,28>, a=<-3,-2,-4>
p=<10025,-1653,-18204>, v=<-40,15,44>, a=<0,0,2>
p=<-38263,-3025,9528>, v=<5,-33,38>, a=<3,-1,-5>
p=<-46907,10858,34276>, v=<-16,-29,21>, a=<-4,0,1>
p=<13786,44897,-37880>, v=<39,-15,-27>, a=<-2,1,1>
p=<39953,10465,-23706>, v=<-39,31,-36>, a=<3,-2,-2>
p=<41307,-39169,49795>, v=<-4,27,-28>, a=<0,3,-2>
p=<-14122,-34556,-36099>, v=<-31,-36,-10>, a=<-2,1,-2>
p=<-2389,1389,-24041>, v=<3,29,47>, a=<1,0,-2>
p=<33895,-10657,-30578>, v=<43,48,-41>, a=<4,-4,-4>
p=<36577,31122,38656>, v=<21,44,40>, a=<-2,4,-3>
p=<-6242,6612,29852>, v=<-5,-34,41>, a=<1,-5,-4>
p=<2986,-23854,12743>, v=<-14,-2,-29>, a=<-2,2,-5>
p=<-35184,7054,-24706>, v=<-6,-17,-21>, a=<1,3,-4>
p=<-16809,49794,15426>, v=<-5,47,0>, a=<2,0,4>
p=<3364,-24821,18163>, v=<6,32,-33>, a=<2,-2,-3>
p=<-46659,-24141,-3764>, v=<39,-46,25>, a=<-5,-1,0>
p=<-38168,-778,30202>, v=<38,19,-15>, a=<1,-4,1>
p=<37093,42341,-24033>, v=<-40,-29,-50>, a=<0,-2,-4>
p=<-7545,-32359,6780>, v=<19,38,9>, a=<2,-5,-4>
p=<22801,9478,-4614>, v=<23,26,23>, a=<3,1,4>
p=<-12458,-11402,-35889>, v=<34,-32,-42>, a=<0,4,-4>
p=<2441,38051,11311>, v=<-7,2,-6>, a=<-5,1,-5>
p=<41021,-31835,-14378>, v=<29,21,-27>, a=<-3,3,-1>
p=<45285,-18284,9419>, v=<-47,-5,2>, a=<4,-3,-5>
p=<18264,47945,-24456>, v=<4,23,40>, a=<2,2,-3>
p=<-15229,4522,-36177>, v=<27,41,-1>, a=<-5,-2,0>
p=<39368,-29682,-6566>, v=<34,-37,-46>, a=<-5,-4,2>
p=<33252,14612,8725>, v=<-39,27,23>, a=<3,-1,-3>
p=<47446,32804,15642>, v=<17,41,17>, a=<-5,0,3>
p=<-32530,-32914,18203>, v=<-23,-44,17>, a=<1,-4,-5>
p=<-1622,-41851,33211>, v=<-5,38,18>, a=<3,2,-2>
p=<-34169,24516,38079>, v=<-40,21,-32>, a=<-1,-2,2>
p=<-15165,-32449,-25894>, v=<-41,27,-21>, a=<-5,1,4>
p=<-5207,40955,-11739>, v=<19,-14,-34>, a=<-3,-5,4>
p=<1866,-29781,-33524>, v=<-11,-47,15>, a=<-4,-1,3>
p=<-30704,-36130,20034>, v=<0,40,-39>, a=<-2,-1,1>
p=<37367,32071,-40447>, v=<40,-44,7>, a=<-1,2,-1>
p=<-34272,-3814,22314>, v=<41,-37,34>, a=<0,-4,1>
p=<-49923,21611,48255>, v=<-31,-36,-21>, a=<2,-2,-3>
p=<-278,30106,-1392>, v=<-27,24,19>, a=<0,-2,-1>
p=<3132,34447,13499>, v=<3,14,-38>, a=<-5,-4,-2>
p=<1011,1225,32658>, v=<4,1,-15>, a=<3,-5,0>
p=<45759,-24042,34189>, v=<-46,-27,-22>, a=<-5,1,1>
p=<16256,-4068,12146>, v=<-27,3,-20>, a=<-5,3,4>
p=<33581,-6135,-15713>, v=<42,24,-15>, a=<-5,1,-4>
p=<-49727,-34958,-43662>, v=<42,-38,26>, a=<-2,0,-4>
p=<40574,-28790,-29020>, v=<-41,-21,36>, a=<-1,-3,4>
p=<43613,-15124,36481>, v=<32,-10,-22>, a=<-1,3,-5>
p=<-16033,27831,-44016>, v=<-43,24,-27>, a=<-2,-5,0>
p=<41233,11158,-43025>, v=<-31,-23,-9>, a=<1,-3,2>
p=<-2850,38604,-41338>, v=<27,49,-46>, a=<-4,2,3>
p=<-5958,8273,29974>, v=<-38,9,49>, a=<3,0,4>
p=<-40282,10095,-41380>, v=<-35,45,35>, a=<0,-1,2>
p=<10682,31060,-36188>, v=<29,-33,-37>, a=<3,-2,-1>
p=<-18959,-45418,22498>, v=<-43,-19,4>, a=<-1,3,-4>
p=<-41695,-42530,25287>, v=<-2,-15,18>, a=<-4,-5,4>
p=<-24456,16458,24812>, v=<1,36,41>, a=<2,3,-2>
p=<16544,37550,-8620>, v=<-38,-2,-29>, a=<-1,-2,-3>
p=<-29445,9465,31641>, v=<-21,-33,-9>, a=<-4,3,4>
p=<-44131,-15387,-44629>, v=<-19,46,14>, a=<1,2,4>
p=<34582,-1808,-10611>, v=<-35,48,-16>, a=<-3,-4,4>
p=<10038,-32145,45276>, v=<-9,-7,-14>, a=<0,-2,-3>
p=<-3654,-38114,27531>, v=<-28,-45,-11>, a=<-1,-5,2>
p=<3689,-37414,-40030>, v=<26,46,21>, a=<-3,-2,-2>
p=<21249,21814,-19153>, v=<7,18,-13>, a=<0,0,4>
p=<29946,32410,43596>, v=<-24,-35,6>, a=<1,4,2>
p=<-20245,10729,-10041>, v=<24,-40,-44>, a=<1,4,-4>
p=<8682,-39562,-22041>, v=<-32,45,14>, a=<2,3,0>
p=<-43618,-46840,-37933>, v=<-12,-47,-1>, a=<-2,3,-4>
p=<-27209,-20982,-25676>, v=<5,47,-35>, a=<3,-2,2>
p=<-49843,-17970,24966>, v=<-25,-31,-32>, a=<-5,0,3>
p=<29093,37176,40389>, v=<-49,-11,-25>, a=<-5,0,3>
p=<21000,-46269,-45373>, v=<22,-40,20>, a=<-4,4,2>
p=<-12575,45754,-23608>, v=<6,38,44>, a=<0,1,3>
p=<2013,39290,-34402>, v=<-8,15,8>, a=<3,-3,2>
p=<-34235,-43521,-736>, v=<27,-31,39>, a=<-4,4,-3>
p=<-41113,21552,21832>, v=<22,-28,27>, a=<0,-2,0>
p=<30624,-6679,11978>, v=<-6,-23,-7>, a=<0,0,0>
p=<11902,25775,5811>, v=<-24,36,43>, a=<-5,4,3>
p=<13097,522,-16413>, v=<-1,45,-22>, a=<2,4,4>
p=<-16074,-24449,1593>, v=<4,41,22>, a=<4,3,-1>
p=<-32583,14349,-33727>, v=<-19,3,37>, a=<4,3,-3>
p=<35441,36434,-46578>, v=<-40,-8,-3>, a=<-5,3,1>
p=<-15760,13228,32245>, v=<-22,29,1>, a=<3,-3,-3>
p=<27246,-42551,19695>, v=<26,31,-46>, a=<1,0,-5>
p=<-44035,31828,-3286>, v=<20,-10,-48>, a=<4,-1,-3>
p=<-24864,-160,27966>, v=<2,36,-1>, a=<0,1,-5>
p=<-23136,-13231,20992>, v=<-29,0,-12>, a=<1,-2,1>
p=<43473,-1003,-24569>, v=<-23,22,8>, a=<-5,-4,-4>
p=<32243,37982,29741>, v=<10,14,19>, a=<-2,-4,2>
p=<26120,-6878,41519>, v=<36,-39,7>, a=<-5,-4,0>
p=<-44881,5832,27421>, v=<10,10,1>, a=<2,2,4>
p=<33917,16987,31497>, v=<12,30,-18>, a=<2,4,3>
p=<-27909,43613,49326>, v=<23,23,26>, a=<-1,3,-5>
p=<-25056,-2583,-46275>, v=<0,12,4>, a=<-3,-1,-1>
p=<-19165,37438,-22011>, v=<26,19,45>, a=<-4,2,0>
p=<-17311,3043,-15649>, v=<-3,2,43>, a=<-4,1,-2>
p=<-1549,-47709,-7818>, v=<28,-21,-24>, a=<-5,1,-1>
p=<4581,33600,-6695>, v=<18,-4,-8>, a=<-2,1,0>
p=<23384,42686,-18224>, v=<15,49,41>, a=<-3,4,-2>
p=<41639,14390,-30579>, v=<-12,38,24>, a=<-3,4,3>
p=<127,48304,37513>, v=<6,9,-27>, a=<4,-4,-2>
p=<5247,-27962,-23559>, v=<44,20,-42>, a=<-3,-3,-3>
p=<27490,27931,-7028>, v=<-44,15,18>, a=<-5,2,-1>
p=<41123,23825,-23355>, v=<9,24,-27>, a=<1,-1,-2>
p=<-9013,-39190,-25506>, v=<-20,-36,14>, a=<-2,-4,-1>
p=<-10944,-27177,31554>, v=<24,-23,-22>, a=<-2,2,-4>
p=<-7424,24119,33526>, v=<-4,14,41>, a=<-4,-5,-1>
p=<-21634,28988,-14864>, v=<-20,35,-5>, a=<2,-2,-2>
p=<47343,-26616,-47087>, v=<31,29,40>, a=<-3,2,-3>
p=<-31359,16245,21958>, v=<0,-26,12>, a=<3,1,-2>
p=<19390,22123,-20995>, v=<10,13,-16>, a=<3,3,-5>
p=<43129,4643,26827>, v=<-21,-9,43>, a=<0,-4,4>
p=<49030,37964,8206>, v=<45,-34,-43>, a=<-2,2,0>
p=<32197,-21908,6565>, v=<35,-7,30>, a=<2,2,-4>
p=<14745,27752,-32831>, v=<-37,-36,-28>, a=<3,4,-3>
p=<7536,-18842,-20491>, v=<-18,46,47>, a=<2,0,0>
p=<18509,-44789,25450>, v=<-38,-27,-45>, a=<-5,-4,-5>
p=<23384,-45884,-34060>, v=<-48,-35,20>, a=<3,-3,1>
p=<-25282,-37974,29074>, v=<-13,42,20>, a=<3,0,-4>
p=<-44150,44811,46216>, v=<-14,49,-38>, a=<-3,-4,-2>
p=<1092,-40679,48010>, v=<16,48,-32>, a=<-4,4,-4>
p=<9902,31475,12132>, v=<40,-35,-26>, a=<-5,2,-5>
p=<-22852,-6269,-36610>, v=<5,33,48>, a=<-3,-4,0>
p=<3797,35358,1493>, v=<36,-2,-33>, a=<-4,0,-1>
p=<-38849,28883,10568>, v=<-50,-45,-12>, a=<-4,3,4>
p=<-48310,37910,-48110>, v=<-46,-16,28>, a=<-1,2,-3>
p=<-15941,17632,-2469>, v=<-4,-32,35>, a=<-3,-1,-2>
p=<24294,-38951,16267>, v=<35,-32,-39>, a=<-1,4,2>
p=<-30111,32457,-36874>, v=<18,22,45>, a=<4,-1,1>
p=<-15988,-29051,-19144>, v=<-44,-42,7>, a=<-5,1,4>
p=<7191,-23069,-20957>, v=<16,47,49>, a=<-3,0,-1>
p=<11176,-25926,-20525>, v=<47,-2,-15>, a=<-5,-3,-3>
p=<35770,-22047,-34361>, v=<35,-8,28>, a=<3,1,1>
p=<20634,-7775,-44956>, v=<-14,-6,-32>, a=<0,3,2>
p=<9390,48585,-43965>, v=<28,-7,-19>, a=<-3,-4,1>
p=<-4965,25563,47642>, v=<27,-45,-38>, a=<-5,-5,-3>
p=<6111,-46764,-5547>, v=<-10,-18,-31>, a=<2,0,4>
p=<32681,24845,33385>, v=<-17,25,29>, a=<4,0,-3>
p=<25102,14610,24820>, v=<39,10,-30>, a=<1,3,4>
p=<5112,43467,-10989>, v=<-41,8,-11>, a=<-1,-3,-3>
p=<40073,-23439,32470>, v=<47,44,-10>, a=<-2,-5,4>
p=<15913,-6753,1441>, v=<-42,-41,49>, a=<-5,-5,-3>
p=<-48578,-29164,-48573>, v=<10,6,-42>, a=<1,-3,-5>
p=<3747,13628,30263>, v=<4,19,11>, a=<2,2,0>
p=<-24420,20674,13135>, v=<2,-19,-17>, a=<1,-1,-1>
p=<-37441,35318,-11629>, v=<12,22,-27>, a=<1,-3,4>
p=<13208,-18511,-25285>, v=<-11,-26,17>, a=<-1,-5,-4>
p=<38037,-34087,27199>, v=<7,-12,22>, a=<1,4,-3>
p=<40016,47147,-35103>, v=<-17,-5,-23>, a=<-3,2,2>
p=<40445,11115,-9387>, v=<26,-4,13>, a=<-4,4,2>
p=<-7821,49502,13931>, v=<11,28,5>, a=<-1,-1,-1>
p=<18654,-9549,48295>, v=<-17,36,-35>, a=<-5,-4,4>
p=<17297,35512,-46581>, v=<-1,3,-40>, a=<4,-1,-1>
p=<-46666,5393,17782>, v=<6,27,6>, a=<-1,-3,-1>
p=<-19482,35695,859>, v=<48,17,-50>, a=<1,4,-5>
p=<-44138,685,31150>, v=<15,-48,-14>, a=<-3,-2,-2>
p=<12945,-28230,-29434>, v=<48,43,-5>, a=<-3,3,2>
p=<8618,6620,2476>, v=<44,46,-46>, a=<-4,-2,4>
p=<7992,-1860,-43154>, v=<-6,-29,33>, a=<-2,4,-1>
p=<16598,-33931,39136>, v=<-10,-48,8>, a=<0,0,-4>
p=<45934,-44652,-43587>, v=<-3,23,49>, a=<0,-1,-2>
p=<41869,8481,-23109>, v=<-24,20,24>, a=<-1,1,0>
p=<-25125,8055,-11961>, v=<-36,-22,38>, a=<-5,-3,-4>
p=<34696,-560,-513>, v=<-2,-3,-15>, a=<3,-3,0>
p=<40164,41500,-13689>, v=<26,-33,-20>, a=<4,-2,1>
p=<-38462,-40746,947>, v=<23,25,-2>, a=<-3,-2,1>
p=<26637,43609,-12740>, v=<-17,-30,-39>, a=<-3,-4,-3>
p=<4183,-26209,20278>, v=<-42,19,-9>, a=<-4,0,-2>
p=<-30654,25462,-44081>, v=<-47,-27,-42>, a=<4,-5,-1>
p=<1786,31675,-47711>, v=<-3,-29,46>, a=<2,4,1>
p=<17024,-38530,-16413>, v=<-28,-21,24>, a=<-5,3,-1>
p=<-46840,-40592,39470>, v=<9,12,-47>, a=<-2,-1,-1>
p=<15854,-45216,-40741>, v=<-26,-34,8>, a=<2,2,0>
p=<2120,11781,-25428>, v=<23,3,8>, a=<-3,2,-2>
p=<-44809,30947,8337>, v=<42,-27,47>, a=<4,-2,-3>
p=<-9473,-15507,10623>, v=<1,3,32>, a=<0,-4,3>
p=<-28650,-20340,15232>, v=<-36,36,8>, a=<-1,1,3>
p=<-25004,-41067,-20820>, v=<45,-9,14>, a=<2,4,-3>
p=<-39904,-28355,-3066>, v=<41,-31,-14>, a=<2,-1,0>
p=<-2347,35861,33163>, v=<33,-1,11>, a=<-2,0,4>
p=<32258,-8894,30027>, v=<5,9,-2>, a=<3,-4,4>
p=<18044,-15413,31089>, v=<41,9,-11>, a=<2,-3,-1>
p=<-41984,19943,40683>, v=<10,20,46>, a=<1,4,4>
p=<-20643,-12303,-17634>, v=<-14,-37,8>, a=<0,3,-5>
p=<36848,-48110,-30119>, v=<4,-41,44>, a=<-5,1,0>
p=<44314,-1172,31512>, v=<43,20,11>, a=<1,1,0>
p=<-34921,-39092,-32263>, v=<45,-49,-20>, a=<4,-5,4>
p=<-22268,-33923,-45837>, v=<-31,32,28>, a=<-2,0,2>
p=<-18193,-14408,-11268>, v=<34,-32,-40>, a=<3,-5,4>
p=<-34222,-21578,-5368>, v=<12,-42,3>, a=<-3,2,-3>
p=<-17596,-12994,-48533>, v=<-6,16,-41>, a=<2,-3,1>
p=<35028,18723,-25560>, v=<21,-35,42>, a=<3,4,-5>
p=<3801,31573,-41545>, v=<17,-33,-47>, a=<2,3,-5>
p=<-6010,27339,21646>, v=<6,-27,-39>, a=<-3,-3,-3>
p=<9691,-46071,22986>, v=<43,45,30>, a=<-5,4,3>
p=<-987,-12506,-9559>, v=<-12,-47,-1>, a=<-3,3,1>
p=<26266,40926,-45696>, v=<-23,-14,-30>, a=<-5,-4,0>
p=<-21526,-44988,-28396>, v=<27,-47,26>, a=<-2,0,-2>
p=<11234,14512,31990>, v=<27,-19,40>, a=<-5,-2,-5>
p=<-26871,-48861,49928>, v=<-30,21,26>, a=<3,3,2>
p=<-22876,43556,48404>, v=<-19,-8,22>, a=<-5,0,2>
p=<22883,18415,12929>, v=<17,43,-38>, a=<-2,0,1>
p=<-2738,25321,19461>, v=<-47,23,-5>, a=<2,-3,-2>
p=<39588,-10650,-30169>, v=<-43,27,-6>, a=<-1,-5,-1>
p=<-44567,21847,-7011>, v=<27,-14,-2>, a=<-1,0,-2>
p=<-41686,-6527,-19447>, v=<-29,-12,38>, a=<-5,3,4>
p=<-32014,-2960,25588>, v=<11,14,29>, a=<1,-2,3>
p=<-38995,136,-6250>, v=<-31,-9,-38>, a=<-4,2,-5>
p=<-9291,41486,-21020>, v=<9,18,44>, a=<0,0,-2>
p=<3542,-26398,-26625>, v=<34,19,38>, a=<-5,-2,3>
p=<-22811,-785,36298>, v=<-49,-41,24>, a=<0,-5,1>
p=<-45423,-42127,-30885>, v=<-18,-19,-25>, a=<-2,4,-2>
p=<37449,-29023,-18692>, v=<-35,0,20>, a=<3,1,1>
p=<-37995,28723,-41334>, v=<1,40,-25>, a=<1,-2,4>
p=<-8242,-40221,-31375>, v=<-32,1,-13>, a=<3,3,4>
p=<40402,26400,36336>, v=<4,46,-10>, a=<-2,0,-5>
p=<38756,-29662,26894>, v=<12,25,38>, a=<2,1,-5>
p=<-31779,-10524,-4224>, v=<9,-28,16>, a=<2,2,2>
p=<42958,-42660,15559>, v=<47,-16,17>, a=<-4,2,-4>
p=<-3240,47095,-32646>, v=<49,-44,-45>, a=<2,1,-2>
p=<1718,9361,28422>, v=<-42,-1,32>, a=<2,4,-5>
p=<-12349,-43836,159>, v=<17,-12,36>, a=<-2,-2,0>
p=<-40559,-13884,46823>, v=<1,18,6>, a=<-3,-4,-1>
p=<22374,-37418,-28409>, v=<-6,32,-37>, a=<1,-1,-3>
p=<16778,7801,39588>, v=<26,-5,31>, a=<3,-3,2>
p=<-392,43495,-20465>, v=<49,-34,47>, a=<2,-2,-3>
p=<-3160,-15244,15650>, v=<-31,10,-27>, a=<-2,3,-5>
p=<48185,44277,28806>, v=<3,5,19>, a=<-2,-2,-2>
p=<23054,22412,46712>, v=<41,11,-2>, a=<-1,1,-3>
p=<36011,16160,12344>, v=<-45,44,19>, a=<-5,-4,0>
p=<10006,7825,12964>, v=<-28,33,-27>, a=<-4,1,-1>
p=<-21608,45989,12732>, v=<47,13,-10>, a=<-5,-1,-2>
p=<26419,-14602,10830>, v=<10,39,-40>, a=<1,-5,-4>
p=<1383,34271,12613>, v=<4,-9,12>, a=<1,1,-2>
p=<-25026,-42259,45442>, v=<8,31,-30>, a=<-4,3,-1>
p=<23176,-32918,-43730>, v=<-17,48,-37>, a=<-1,-2,1>
p=<-3646,-33737,27573>, v=<29,-22,-27>, a=<-1,-1,-3>
p=<-7050,6259,-41841>, v=<-43,-32,10>, a=<-3,-3,-4>
p=<-18826,7500,-40790>, v=<-37,-5,7>, a=<-1,-2,3>
p=<-10776,32231,-45813>, v=<19,48,47>, a=<-3,4,4>
p=<34811,-34277,23133>, v=<-17,21,20>, a=<-1,-3,-5>
p=<48743,-41588,18585>, v=<45,-14,41>, a=<-4,-5,-2>
p=<-3621,30367,43060>, v=<43,20,28>, a=<-1,0,-3>
p=<9000,12307,3874>, v=<47,1,19>, a=<-5,-4,-2>
p=<-18828,10439,-38413>, v=<-22,-21,18>, a=<-4,-3,-5>
p=<-16074,39486,7887>, v=<-24,2,42>, a=<0,4,-2>
p=<-49012,-10185,14239>, v=<-18,-18,-2>, a=<-3,-2,-4>
p=<12432,49165,33666>, v=<43,29,-45>, a=<1,4,0>
p=<-17673,5201,4584>, v=<-14,21,47>, a=<2,-4,-5>
p=<-37830,18672,6386>, v=<32,32,-45>, a=<1,3,-4>
p=<-37235,37018,-7931>, v=<-26,34,48>, a=<-5,-1,0>
p=<-44538,-9612,-24833>, v=<-6,-11,36>, a=<0,4,3>
p=<-25459,-18097,33810>, v=<8,-32,2>, a=<2,-1,-3>
p=<46427,47077,-1743>, v=<-14,-40,1>, a=<-1,0,3>
p=<-29085,-16188,-14355>, v=<38,19,-47>, a=<1,4,-1>
p=<35751,-6153,-35096>, v=<-48,12,-29>, a=<-3,0,3>
p=<-6060,-34362,-7440>, v=<13,-25,-43>, a=<1,1,-3>
p=<8437,-16088,16248>, v=<24,32,36>, a=<3,-4,1>
p=<-36446,22659,40165>, v=<-23,0,-28>, a=<-1,0,-2>
p=<16109,-47945,-10533>, v=<4,-36,-21>, a=<3,4,4>
p=<36619,-39173,7776>, v=<26,22,-42>, a=<-2,-2,-5>
p=<17004,-2216,39202>, v=<-3,6,-36>, a=<3,0,-5>
p=<-1691,27511,-6625>, v=<-32,6,37>, a=<3,1,3>
p=<-20619,1516,49611>, v=<10,41,26>, a=<-4,2,4>
p=<35507,-22970,47280>, v=<-20,33,-48>, a=<2,-2,-3>
p=<-19126,-7540,-49843>, v=<-26,-35,-24>, a=<3,2,-2>
p=<6819,12479,37156>, v=<-18,38,-30>, a=<3,4,3>
p=<44617,19646,-46647>, v=<1,-38,37>, a=<2,-2,0>
p=<-5800,-14354,-38300>, v=<-23,42,45>, a=<-3,2,2>
p=<-38023,-17208,3914>, v=<-10,-32,3>, a=<2,4,3>
p=<2457,-32720,-26967>, v=<13,-27,-46>, a=<1,-5,-3>
p=<46811,-36468,-23876>, v=<6,-38,-8>, a=<4,-2,-1>
p=<16562,-36182,-23463>, v=<-47,-44,2>, a=<-2,1,-4>
p=<21390,19132,21915>, v=<-17,-41,36>, a=<0,4,-2>
p=<37267,36696,33896>, v=<-1,18,-13>, a=<4,1,-4>
p=<39907,-356,-38788>, v=<21,14,0>, a=<4,0,-4>
p=<-45832,26702,15197>, v=<-42,-31,-3>, a=<4,3,3>
p=<-40786,-11616,48851>, v=<43,16,27>, a=<-1,-5,-2>
p=<-45785,17148,44865>, v=<38,43,43>, a=<-5,2,4>
p=<37550,-5354,49569>, v=<-2,6,-45>, a=<-1,-1,-2>
p=<38981,6782,35713>, v=<-40,14,36>, a=<-1,-2,-3>
p=<-27523,-11782,-3915>, v=<4,12,-50>, a=<0,-1,3>
p=<22396,-34157,-41322>, v=<4,1,-36>, a=<0,4,3>
p=<-42302,391,23344>, v=<11,-28,-26>, a=<-5,0,2>
p=<48229,13960,-24871>, v=<-34,18,36>, a=<-2,-1,-2>
p=<36554,30803,-8156>, v=<21,7,-39>, a=<1,2,-5>
p=<-45394,-49447,38806>, v=<-38,35,-19>, a=<-5,-1,1>
p=<-30595,1149,-813>, v=<7,-3,-23>, a=<0,1,-1>
p=<23982,9715,17035>, v=<34,-6,-16>, a=<0,-5,-1>
p=<5125,36413,26837>, v=<36,41,49>, a=<-2,1,-2>
p=<1412,-14011,-6977>, v=<33,-29,-3>, a=<4,-1,-3>
p=<-41048,26151,-24545>, v=<-23,-21,-37>, a=<4,-5,-1>
p=<-26325,-6565,20993>, v=<24,-29,-37>, a=<-5,-3,-3>
p=<-26445,-5917,-32232>, v=<39,-29,7>, a=<3,1,3>
p=<12814,-41617,40107>, v=<10,-29,23>, a=<3,-1,2>
p=<39332,38321,11086>, v=<31,-36,-42>, a=<0,1,3>
p=<12752,-29469,14743>, v=<-30,-35,-21>, a=<-2,-5,0>
p=<8745,-48733,20984>, v=<49,-11,-9>, a=<1,4,-5>
p=<569,-7509,-46932>, v=<47,26,-17>, a=<-1,4,-3>
p=<19136,-37680,49163>, v=<45,24,-1>, a=<0,-2,0>
p=<-17259,26341,27382>, v=<43,-42,15>, a=<2,1,2>
p=<-18447,-48476,-38892>, v=<6,-43,24>, a=<3,3,4>
p=<38596,-40365,36146>, v=<26,0,-28>, a=<-4,3,1>
p=<-17771,-19514,-811>, v=<17,17,-41>, a=<0,-2,-4>
p=<44111,32020,44507>, v=<-24,-13,-39>, a=<1,-2,2>
p=<-35327,24012,46193>, v=<9,-9,27>, a=<1,4,-5>
p=<-7901,48094,14359>, v=<25,24,-10>, a=<2,-2,-3>
p=<-30492,-39774,43364>, v=<-50,31,-22>, a=<4,-3,-2>
p=<32592,-39489,37537>, v=<-5,-37,37>, a=<-3,4,-2>
p=<-13412,-39973,-10970>, v=<33,-22,8>, a=<-4,3,1>
p=<-49212,-21300,34343>, v=<-3,11,-4>, a=<4,-3,-3>
p=<-3135,46416,12357>, v=<43,-45,-38>, a=<-4,0,3>
p=<19332,-16938,35481>, v=<27,2,17>, a=<-4,-2,1>
p=<15620,47447,16773>, v=<-16,26,-37>, a=<4,0,1>
p=<-9091,148,-22239>, v=<-39,-37,-14>, a=<-5,-1,-3>
p=<37166,-36870,33678>, v=<24,-10,-7>, a=<0,3,-2>
p=<2554,-33276,-25121>, v=<-37,-28,37>, a=<3,0,1>
p=<288,23396,-20639>, v=<37,-17,-37>, a=<-3,1,-1>
p=<12392,-17480,-22557>, v=<-47,-42,3>, a=<0,-1,1>
p=<-11010,32233,10745>, v=<-6,-3,29>, a=<3,3,-2>
p=<-13833,-48545,37105>, v=<-20,16,-18>, a=<-4,-2,-2>
p=<44775,41506,-21926>, v=<-17,17,14>, a=<-4,2,-4>
p=<-45689,18465,23737>, v=<-19,-45,26>, a=<-5,-2,1>
p=<1599,-26671,25542>, v=<-20,-14,-26>, a=<-3,-3,3>
p=<-7411,-22126,-45157>, v=<21,9,-45>, a=<-3,-2,3>
p=<-42543,-18373,-15365>, v=<-21,5,37>, a=<4,-2,-2>
p=<-47836,11097,-31052>, v=<5,-5,40>, a=<1,-1,3>
p=<33422,979,3851>, v=<30,-11,-29>, a=<4,-5,3>
p=<39599,36872,-48227>, v=<-46,8,16>, a=<1,0,1>
p=<35490,-33629,-44579>, v=<-47,-13,34>, a=<-3,0,1>
p=<-24507,26823,43010>, v=<22,6,9>, a=<3,2,4>
p=<13959,566,40105>, v=<41,2,-6>, a=<-3,0,3>
p=<31522,-46131,-14860>, v=<22,22,2>, a=<4,-3,1>
p=<31043,-17396,2352>, v=<42,-33,-47>, a=<3,0,3>
p=<11316,-6688,21419>, v=<-49,-7,-26>, a=<4,-4,-3>
p=<31783,9377,4306>, v=<-30,-4,-11>, a=<4,1,1>
p=<-17606,49630,29397>, v=<-18,-37,-38>, a=<-2,-4,-4>
p=<7008,49705,10331>, v=<12,5,-41>, a=<-5,0,-1>
p=<-39478,-26026,18424>, v=<2,37,20>, a=<-3,-1,-3>
p=<4937,-29875,-25006>, v=<46,11,35>, a=<-2,0,3>
p=<22524,-2243,-13918>, v=<-1,13,43>, a=<-2,-1,0>
p=<13676,6232,-21867>, v=<-42,-46,-20>, a=<0,2,1>
p=<40070,-43676,29068>, v=<-13,40,31>, a=<0,2,1>
p=<8407,-10226,21811>, v=<21,-30,-37>, a=<2,-4,3>
p=<-47978,30994,40665>, v=<-30,-4,-17>, a=<-2,-2,3>
p=<-15977,31546,-12800>, v=<39,-2,32>, a=<3,2,0>
p=<-11701,46215,2041>, v=<-27,9,-37>, a=<2,1,1>
p=<33313,23100,-31836>, v=<-42,17,10>, a=<-1,0,-5>
p=<-44620,46798,-17201>, v=<-9,-38,9>, a=<1,0,4>
p=<10731,-43140,-25063>, v=<-35,-6,38>, a=<1,0,0>
p=<-3686,-42342,-14564>, v=<22,32,-17>, a=<-3,0,-4>
p=<-15808,7330,35074>, v=<6,25,-12>, a=<2,4,3>
p=<20428,17661,-38487>, v=<25,20,-6>, a=<-4,-5,-2>
p=<-48926,-26160,-48589>, v=<-2,-16,-15>, a=<2,0,-3>
p=<-49950,32102,-36802>, v=<-35,-43,10>, a=<1,-2,-1>
p=<-34943,-25047,-25628>, v=<6,-49,-44>, a=<-3,2,3>
p=<-15620,-26730,48997>, v=<-42,7,-2>, a=<-4,-1,-3>
p=<-42540,-21946,7001>, v=<-45,-28,-7>, a=<-3,2,4>
p=<-43143,-43035,4234>, v=<-49,-34,-42>, a=<3,1,2>
p=<-21419,15395,4296>, v=<-7,0,-5>, a=<-2,-2,0>
p=<18660,34316,-44920>, v=<-23,31,7>, a=<-3,0,-2>
p=<5709,-23864,-48921>, v=<43,-39,12>, a=<0,1,-1>
